time,temp_f,rh_pct,precip_in,wind_mph,solar_wm2,snow,fems_mc10,fems_mc100,fems_mc1000,fems_sc,fems_erc,fems_bi
2026-06-08T10:00:00Z,59,18,0,6,0,0,6.99,8.3,10.32,2.11,53.04,26.36
2026-06-08T11:00:00Z,42,48,0,1,0,0,7.18,8.3,10.49,1.37,52.42,21.48
2026-06-08T12:00:00Z,37,55,0,1,1,0,7.29,8.3,10.48,1.23,50.8,20.14
2026-06-08T13:00:00Z,54,35,0,7,36,0,7.41,8.29,10.31,1.98,50.42,25.03
2026-06-08T14:00:00Z,61,29,0,9,193,0,7.7,8.27,10.31,2.44,50.83,27.65
2026-06-08T15:00:00Z,66,23,0,14,397,0,7.59,8.29,10.3,3.84,51.81,34.35
2026-06-08T16:00:00Z,69,15,0,13,608,0,7.56,8.28,10.3,3.82,52.79,34.57
2026-06-08T17:00:00Z,71,15,0,13,796,0,7.6,8.28,10.29,4.12,53.67,36.08
2026-06-08T18:00:00Z,73,15,0,14,941,0,7.75,8.21,10.28,4.75,54.36,38.73
2026-06-08T19:00:00Z,74,12,0,15,1027,0,7.79,8.2,10.27,5.41,54.9,41.29
2026-06-08T20:00:00Z,77,7,0,13,1057,0,7.59,8.16,10.26,4.97,55.6,39.96
2026-06-08T21:00:00Z,78,8,0,15,1023,0,7.38,8.15,10.24,6.13,56.29,44.25
2026-06-08T22:00:00Z,78,8,0,17,921,0,7.18,8.15,10.23,7.37,56.84,48.4
2026-06-08T23:00:00Z,78,9,0,19,760,0,7.01,8.15,10.21,8.63,57.23,52.2
2026-06-09T00:00:00Z,78,9,0,15,568,0,6.86,8.15,10.2,6.77,57.46,46.75
2026-06-09T01:00:00Z,73,10,0,15,314,0,6.7,8.14,10.19,6.74,57.57,46.71
2026-06-09T02:00:00Z,70,11,0,11,89,0,6.56,8.14,10.18,4.87,57.51,40.21
2026-06-09T03:00:00Z,64,17,0,6,6,0,6.45,8.13,10.17,3,57.26,32.09
2026-06-09T04:00:00Z,62,23,0,6,0,0,6.54,8.16,10.17,2.73,56.46,30.54
2026-06-09T05:00:00Z,55,27,0,4,0,0,6.6,8.16,10.33,2.05,55.07,26.46
2026-06-09T06:00:00Z,45,37,0,2,0,0,6.64,8.16,10.33,1.57,54.18,23.27
2026-06-09T07:00:00Z,43,41,0,2,0,0,6.6,8.16,10.32,1.43,53.04,22.04
2026-06-09T08:00:00Z,40,48,0,4,0,0,6.62,8.19,10.32,1.59,51.99,22.93
2026-06-09T09:00:00Z,38,52,0,0,0,0,6.59,8.18,10.32,1.13,51.05,19.42
2026-06-09T10:00:00Z,36,56,0,2,0,0,6.56,8.18,10.32,1.21,50.29,19.93
2026-06-09T11:00:00Z,37,56,0,2,0,0,6.61,8.18,10.31,1.17,49.67,19.53
2026-06-09T12:00:00Z,34,61,0,0,1,0,6.85,8.18,10.31,1.03,49.18,18.29
2026-06-09T13:00:00Z,41,54,0,0,34,0,7.17,8.18,10.31,1.02,48.79,18.13
2026-06-09T14:00:00Z,61,30,0,3,198,0,7.81,8.18,10.15,1.29,49.59,20.36
2026-06-09T15:00:00Z,67,16,0,10,404,0,7.8,8.18,10.14,2.66,51.3,28.86
2026-06-09T16:00:00Z,72,7,0,13,614,0,8.23,8.18,10.14,3.72,52.59,34.07
2026-06-09T17:00:00Z,74,9,0,13,800,0,8.4,8.17,10.13,4.11,53.72,36.05
2026-06-09T18:00:00Z,75,9,0,16,947,0,8.4,8.17,10.13,5.56,54.64,41.74
2026-06-09T19:00:00Z,78,8,0,16,1033,0,8.45,8.18,10.12,6.02,55.29,43.52
2026-06-09T20:00:00Z,80,6,0,18,1060,0,8.19,8.15,10.1,7.35,56.09,48.04
2026-06-09T21:00:00Z,80,6,0,18,1026,0,7.91,8.15,10.09,7.84,56.78,49.76
2026-06-09T22:00:00Z,80,7,0,19,922,0,7.66,8.14,10.07,8.77,57.35,52.64
2026-06-09T23:00:00Z,79,7,0,16,765,0,7.45,8.13,10.06,7.48,57.74,49.07
2026-06-10T00:00:00Z,78,8,0,15,570,0,7.28,8.13,10.05,7.04,57.94,47.81
2026-06-10T01:00:00Z,76,9,0,13,355,0,7.11,8.13,10.04,6.07,58.03,44.67
2026-06-10T02:00:00Z,72,11,0,10,148,0,6.94,8.13,10.03,4.64,57.96,39.45
2026-06-10T03:00:00Z,66,16,0,3,6,0,6.79,8.12,10.03,2.32,57.67,28.65
2026-06-10T04:00:00Z,52,26,0,1,0,0,6.89,8.13,10.17,1.82,56.47,25.32
2026-06-10T05:00:00Z,48,29,0,2,0,0,6.97,8.13,10.17,1.72,55.34,24.46
2026-06-10T06:00:00Z,43,33,0,1,0,0,6.92,8.13,10.17,1.45,54.42,22.48
2026-06-10T07:00:00Z,41,37,0,2,0,0,6.98,8.13,10.17,1.46,53.55,22.33
2026-06-10T08:00:00Z,38,40,0,1,0,0,6.94,8.14,10.16,1.29,52.83,20.96
2026-06-10T09:00:00Z,37,42,0,1,0,0,6.97,8.14,10.16,1.24,52.2,20.47
2026-06-10T10:00:00Z,35,47,0,0,0,0,6.94,8.14,10.16,1.15,51.7,19.72
2026-06-10T11:00:00Z,34,48,0,1,0,0,6.91,8.14,10.16,1.17,51.18,19.74
2026-06-10T12:00:00Z,31,52,0,1,1,0,6.9,8.13,10.16,1.14,50.8,19.48
2026-06-10T13:00:00Z,44,42,0,0,42,0,7.05,8.13,10.03,1.08,50.89,19.05
2026-06-10T14:00:00Z,61,28,0,0,195,0,7.38,8.12,10.01,1.12,51.37,19.41
2026-06-10T15:00:00Z,72,18,0,4,401,0,7.4,8.12,10,1.61,52.74,23.25
2026-06-10T16:00:00Z,76,16,0,4,610,0,7.51,8.1,10,1.77,54.01,24.54
2026-06-10T17:00:00Z,79,14,0,4,795,0,7.64,8.09,9.99,1.94,54.97,25.78
2026-06-10T18:00:00Z,81,13,0,6,942,0,7.73,8.08,9.99,2.53,55.72,29.34
2026-06-10T19:00:00Z,81,12,0,7,1030,0,7.47,8.07,9.98,2.98,56.51,31.81
2026-06-10T20:00:00Z,83,11,0,10,1055,0,7.22,8.07,9.96,4.1,57.16,37.05
2026-06-10T21:00:00Z,84,10,0,13,1018,0,6.98,8.06,9.95,5.45,57.73,42.42
2026-06-10T22:00:00Z,85,10,0,11,916,0,6.76,8.04,9.93,4.85,58.2,40.33
2026-06-10T23:00:00Z,85,9,0,10,759,0,6.57,8.03,9.92,4.57,58.56,39.39
2026-06-11T00:00:00Z,84,10,0,14,565,0,6.37,8.01,9.91,6.32,58.84,45.8
2026-06-11T01:00:00Z,82,11,0,13,352,0,6.14,7.99,9.9,5.82,58.99,44.17
2026-06-11T02:00:00Z,77,14,0,11,147,0,5.95,7.97,9.89,4.81,58.91,40.42
2026-06-11T03:00:00Z,70,19,0,5,6,0,6.01,7.96,9.88,2.64,58.38,30.53
2026-06-11T04:00:00Z,66,24,0,4,0,0,6.05,8.01,9.87,2.18,57.54,27.81
2026-06-11T05:00:00Z,54,34,0,1,0,0,6.07,8.01,10.01,1.54,56.17,23.44
2026-06-11T06:00:00Z,50,38,0,1,0,0,6.02,8,10.01,1.38,54.98,22.06
2026-06-11T07:00:00Z,47,42,0,1,0,0,6.03,8.04,10,1.29,53.96,21.17
2026-06-11T08:00:00Z,44,46,0,1,0,0,5.99,8.04,10,1.23,53.21,20.57
2026-06-11T09:00:00Z,41,53,0,0,0,0,5.97,8.04,10,1.13,52.46,19.66
2026-06-11T10:00:00Z,40,56,0,0,0,0,6.15,8.04,10,1.08,51.53,19.11
2026-06-11T11:00:00Z,39,60,0,1,0,0,6.41,8.03,10,1.09,50.72,19.04
2026-06-11T12:00:00Z,38,60,0,1,1,0,6.8,8.03,10,1.06,50.03,18.7
2026-06-11T13:00:00Z,48,49,0,0,41,0,7.36,8.03,9.99,1.02,49.73,18.3
2026-06-11T14:00:00Z,66,34,0,1,190,0,8.38,8.06,9.85,1.12,50.51,19.27
2026-06-11T15:00:00Z,75,22,0,3,392,0,8.43,8.03,9.85,1.43,52.13,21.86
2026-06-11T16:00:00Z,79,19,0,4,598,0,8.62,8.02,9.84,1.72,53.49,24.09
2026-06-11T17:00:00Z,80,17,0,7,783,0,8.75,8.01,9.84,2.48,54.51,28.79
2026-06-11T18:00:00Z,83,16,0,6,928,0,8.55,8.03,9.83,2.45,55.44,28.84
2026-06-11T19:00:00Z,,,,,,,8.48,7.96,9.71,3.84,56.01,35.62
2026-06-11T20:00:00Z,85,13,0,8,69,0,7.77,7.98,9.8,3.26,56.95,33.27
2026-06-11T21:00:00Z,87,12,0,9,1024,0,7.47,7.97,9.79,3.7,57.49,35.43
2026-06-11T22:00:00Z,86,13,0,7,839,0,7.16,7.95,9.78,3.24,58.09,33.48
2026-06-11T23:00:00Z,88,11,0,11,716,0,6.82,7.95,9.77,4.69,58.54,39.85
2026-06-12T00:00:00Z,86,11,0,9,569,0,6.51,7.95,9.76,4.06,58.95,37.42
2026-06-12T01:00:00Z,84,13,0,9,305,0,6.22,7.94,9.75,4.07,59.19,37.5
2026-06-12T02:00:00Z,79,15,0,10,105,0,6,7.93,9.74,4.27,59.11,38.33
2026-06-12T03:00:00Z,73,19,0,4,12,0,6.07,7.91,9.73,2.34,58.64,28.95
2026-06-12T04:00:00Z,63,27,0,1,0,0,6.11,7.94,9.86,1.68,57.45,24.62
2026-06-12T05:00:00Z,58,31,0,1,0,0,6.13,7.94,9.86,1.51,56.44,23.26
2026-06-12T06:00:00Z,53,36,0,0,0,0,6.12,7.93,9.86,1.34,55.56,21.84
2026-06-12T07:00:00Z,51,39,0,0,0,0,6.08,7.95,9.85,1.26,54.75,21.09
2026-06-12T08:00:00Z,49,42,0,0,0,0,6.04,7.95,9.85,1.21,54.14,20.58
2026-06-12T09:00:00Z,47,45,0,0,0,0,6.15,7.95,9.85,1.17,53.53,20.17
2026-06-12T10:00:00Z,46,49,0,0,0,0,6.4,7.95,9.85,1.13,52.85,19.78
2026-06-12T11:00:00Z,43,52,0,0,0,0,6.72,7.95,9.84,1.1,52.12,19.4
2026-06-12T12:00:00Z,43,53,0,0,1,0,7.12,7.95,9.84,1.08,51.47,19.1
2026-06-12T13:00:00Z,47,52,0,0,25,0,7.62,7.96,9.84,1.07,51,18.94
2026-06-12T14:00:00Z,57,40,0,0,121,0,8.28,7.96,9.7,1.08,51.27,19.12
2026-06-12T15:00:00Z,71,26,0,1,265,0,8.38,7.94,9.7,1.2,52.34,20.22
2026-06-12T16:00:00Z,78,16,0,5,525,0,8.29,7.94,9.7,1.84,53.88,24.97
2026-06-12T17:00:00Z,78,16,0,7,471,0,8.64,7.95,9.69,2.44,54.87,28.64
2026-06-12T18:00:00Z,82,14,0,7,721,0,8.74,7.95,9.69,2.65,55.67,29.92
2026-06-12T19:00:00Z,,,,,,,7.49,7.85,9.57,3.16,57.71,33
2026-06-12T20:00:00Z,83,15,0,8,458,0,7.97,7.94,9.67,3.23,57.21,33.22
2026-06-12T21:00:00Z,82,17,0,13,707,0,7.61,7.93,9.66,4.99,57.68,40.73
2026-06-12T22:00:00Z,80,23,0,11,482,0,7.27,7.93,9.65,4.23,57.84,37.77
2026-06-12T23:00:00Z,75,30,0,12,323,0,6.99,7.92,9.64,4.23,57.37,37.64
2026-06-13T00:00:00Z,73,33,0,6,122,0,7.02,7.92,9.63,2.31,56.48,28.28
2026-06-13T01:00:00Z,66,56,0,2,30,0,7.11,7.92,9.76,1.41,54.38,22.14
2026-06-13T02:00:00Z,62,72,0,2,15,0,7.11,7.92,9.76,1.19,51.44,19.97
2026-06-13T03:00:00Z,61,71,0.01,3,1,0,7.07,7.92,9.81,0,39.51,0
2026-06-13T04:00:00Z,60,75,0,0,0,0,8.3,7.92,9.86,0.02,42.08,2.7
2026-06-13T05:00:00Z,60,73,0,2,0,0,10.71,7.92,9.86,0.59,43.33,13.41
2026-06-13T06:00:00Z,58,82,0,2,0,0,12.82,7.93,9.85,0.78,43.37,15.19
2026-06-13T07:00:00Z,56,85,0,0,0,0,14.74,7.93,9.85,0.69,42.32,14.2
2026-06-13T08:00:00Z,57,80,0,1,0,0,17.1,7.93,9.85,0.71,41.08,14.23
2026-06-13T09:00:00Z,60,66,0,2,0,0,18.86,7.94,9.92,0.87,40.75,15.52
2026-06-13T10:00:00Z,63,60,0,4,0,0,18.93,7.95,9.92,1.19,41.87,18.18
2026-06-13T11:00:00Z,59,67,0,1,0,0,19.1,8,9.92,0.99,42.44,16.8
2026-06-13T12:00:00Z,57,77,0,0,0,0,19.34,8.08,9.91,0.92,41.82,16.09
2026-06-13T13:00:00Z,58,73,0,1,11,0,19.42,8.21,9.91,0.91,41.23,15.98
2026-06-13T14:00:00Z,62,66,0,3,42,0,19.38,8.43,9.91,1.11,41.41,17.48
2026-06-13T15:00:00Z,70,50,0,0,204,0,19.11,8.8,9.91,0.98,42.2,16.7
2026-06-13T16:00:00Z,72,41,0,7,251,0,18.13,9.47,9.94,1.88,43.35,22.81
2026-06-13T17:00:00Z,68,46,0,8,131,0,17.08,10.34,9.94,2.17,43.99,24.51
2026-06-13T18:00:00Z,67,42,0,11,96,0,16.3,11.04,9.94,2.86,44.15,27.88
2026-06-13T19:00:00Z,76,31,0,8,600,0,15.45,9.49,9.89,2.31,46.81,25.95
2026-06-13T20:00:00Z,77,32,0,8,693,0,14.15,10.17,9.89,2.45,47.76,26.91
2026-06-13T21:00:00Z,77,30,0,11,410,0,13.05,10.95,9.89,3.29,48.14,30.93
2026-06-13T22:00:00Z,72,40,0,12,443,0,12.29,11.47,9.92,3.58,48.08,32.15
2026-06-13T23:00:00Z,76,24,0,13,534,0,11.67,11.54,9.91,3.86,48.37,33.37
2026-06-14T00:00:00Z,78,26,0,11,435,0,11.02,11.2,9.9,3.46,49.59,32.09
2026-06-14T01:00:00Z,79,23,0,8,341,0,10.44,11.28,9.89,2.77,50.19,29.12
2026-06-14T02:00:00Z,75,25,0,7,138,0,9.99,11.52,9.89,2.58,50.42,28.24
2026-06-14T03:00:00Z,65,41,0,4,7,0,9.95,11.84,9.96,1.84,49.35,23.96
2026-06-14T04:00:00Z,57,52,0,4,0,0,9.93,11.83,10,1.62,47.61,22.2
2026-06-14T05:00:00Z,52,59,0,1,0,0,9.92,12.06,10.03,1.15,45.8,18.66
2026-06-14T06:00:00Z,49,62,0,1,0,0,9.9,12.21,10.05,1.09,44.59,17.94
2026-06-14T07:00:00Z,47,63,0,0,0,0,10.07,12.21,10.07,1.01,43.88,17.18
2026-06-14T08:00:00Z,46,68,0,0,0,0,10.55,12.26,10.09,0.97,43.08,16.79
2026-06-14T09:00:00Z,44,68,0,0,0,0,11.14,12.28,10.1,0.94,42.27,16.38
2026-06-14T10:00:00Z,43,73,0,0,0,0,11.76,12.32,10.11,0.91,41.5,16
2026-06-14T11:00:00Z,43,74,0,1,0,0,12.4,12.36,10.12,0.91,40.64,15.81
2026-06-14T12:00:00Z,42,75,0,0,1,0,13.06,12.36,10.13,0.85,40.07,15.24
2026-06-14T13:00:00Z,51,66,0,0,39,0,13.71,12.35,10.14,0.86,39.86,15.31
2026-06-14T14:00:00Z,67,43,0,0,185,0,13.69,12.22,10.16,0.96,41.14,16.36
2026-06-14T15:00:00Z,76,32,0,5,381,0,13.71,12.22,9.87,1.59,43.65,21.14
2026-06-14T16:00:00Z,79,25,0,9,596,0,13.44,12.24,9.89,2.51,45.29,26.54
2026-06-14T17:00:00Z,82,21,0,13,755,0,12.4,12.09,9.91,3.78,47.18,32.68
2026-06-14T18:00:00Z,81,25,0,13,742,0,11.41,12.1,9.95,4.08,48.47,34.24
2026-06-14T19:00:00Z,82,25,0,13,897,0,10.56,12.1,9.99,4.26,49.26,35.2
2026-06-14T20:00:00Z,78,34,0,14,722,0,9.82,12.11,10.05,4.61,49.57,36.63
2026-06-14T21:00:00Z,76,35,0,13,477,0,9.31,12.2,10.12,4.08,49.11,34.47
2026-06-14T22:00:00Z,63,61,0,14,44,0,9.24,12.25,10.62,3.86,46.22,32.67
2026-06-14T23:00:00Z,62,77,0.11,6,53,0,9.46,12.27,10.65,0,31.73,0
2026-06-15T00:00:00Z,60,82,0.33,7,50,0,18.21,12.27,10.66,0,27.37,0
2026-06-15T01:00:00Z,64,71,0.06,10,286,0,24.25,12.27,10.68,0,24.84,0
2026-06-15T02:00:00Z,62,76,0,4,135,0,25.52,12.28,10.69,0,28.26,0
2026-06-15T03:00:00Z,56,93,0,4,5,0,25.95,12.28,10.71,0.36,29.58,8.89
2026-06-15T04:00:00Z,54,99,0,4,0,0,26.07,12.27,10.72,0,27.45,0
2026-06-15T05:00:00Z,53,100,0,4,0,0,26.49,12.27,10.73,0,25.73,0
2026-06-15T06:00:00Z,51,100,0,2,0,0,26.86,12.27,10.74,0,25.29,0
2026-06-15T07:00:00Z,51,100,0,2,0,0,27.15,12.27,10.74,0,25.09,0
2026-06-15T08:00:00Z,50,99,0,1,0,0,27.38,12.3,10.75,0,24.94,0
2026-06-15T09:00:00Z,48,100,0,0,0,0,27.55,12.38,10.76,0,24.76,0
2026-06-15T10:00:00Z,47,100,0,0,0,0,27.68,12.47,10.76,0,24.59,0
2026-06-15T11:00:00Z,46,100,0,0,0,0,27.79,12.58,10.77,0,24.43,0
2026-06-15T12:00:00Z,45,100,0,0,1,0,27.87,12.7,10.78,0,24.28,0
2026-06-15T13:00:00Z,51,95,0,0,52,0,27.94,12.84,10.78,0,24.76,0
2026-06-15T14:00:00Z,60,78,0,2,213,0,27.97,13.06,10.79,0,26.65,0
2026-06-15T15:00:00Z,70,51,0,5,387,0,26.31,13.44,10.8,0.85,29.8,13.32
2026-06-15T16:00:00Z,74,45,0,4,586,0,23.45,12.89,10.39,1.23,34.81,16.95
2026-06-15T17:00:00Z,74,38,0,3,599,0,20.76,13.49,10.42,1.29,37.32,17.91
2026-06-15T18:00:00Z,79,22,0,9,827,0,18.39,14.14,10.45,2.47,39.37,24.7
2026-06-15T19:00:00Z,79,23,0,10,909,0,16.17,14.4,10.49,2.95,41.44,27.47
2026-06-15T20:00:00Z,80,23,0,9,759,0,14.43,14.29,10.55,2.92,43.06,27.8
2026-06-15T21:00:00Z,78,30,0,15,481,0,13.18,14.61,10.64,4.8,43.53,35.15
2026-06-15T22:00:00Z,75,37,0,12,482,0,12.32,14.52,10.74,3.75,43.54,31.36
2026-06-15T23:00:00Z,72,37,0,7,159,0,11.72,14.61,10.84,2.34,43.03,25.09
2026-06-16T00:00:00Z,71,39,0,5,160,0,11.35,14.68,10.92,1.88,42.59,22.59
2026-06-16T01:00:00Z,75,32,0,5,296,0,11.04,14.76,10.99,1.87,42.5,22.55
2026-06-16T02:00:00Z,73,31,0,2,113,0,10.71,14.8,11.05,1.47,42.72,20.19
2026-06-16T03:00:00Z,63,54,0,2,14,0,10.66,14.71,11.93,1.39,40.05,19.13
2026-06-16T04:00:00Z,57,69,0,1,0,0,10.74,14.8,11.97,1.12,37.74,16.86
2026-06-16T05:00:00Z,54,75,0,0,0,0,10.7,14.77,12,0.95,36.02,15.29
2026-06-16T06:00:00Z,50,85,0,0,0,0,11.2,14.82,12.02,0.81,34.29,13.9
2026-06-16T07:00:00Z,48,87,0,1,0,0,12.46,14.81,12.04,0.66,32.43,12.31
2026-06-16T08:00:00Z,47,87,0,0,0,0,14.37,14.84,12.05,0.54,31.04,11
2026-06-16T09:00:00Z,49,86,0,0,0,0,16.3,14.83,12.07,0.52,30.11,10.69
2026-06-16T10:00:00Z,47,90,0,0,0,0,17.94,14.82,12.08,0.46,29.14,9.98
2026-06-16T11:00:00Z,47,92,0,0,0,0,19.44,14.83,12.1,0.3,27.81,7.95
2026-06-16T12:00:00Z,46,94,0,0,1,0,20.97,14.83,12.11,0.15,26.67,5.73
2026-06-16T13:00:00Z,55,82,0,0,48,0,22.13,14.82,12.13,0.25,26.53,7.2
2026-06-16T14:00:00Z,71,40,0,6,193,0,21.43,14.81,12.14,1.14,28.9,15.05
2026-06-16T15:00:00Z,76,27,0,7,391,0,20.91,14.8,11.39,1.76,33.19,19.55
2026-06-16T16:00:00Z,79,21,0,11,570,0,18.7,14.85,11.43,2.85,36.01,25.32
2026-06-16T17:00:00Z,82,19,0,8,779,0,16.53,14.87,11.49,2.45,38.29,24.32
2026-06-16T18:00:00Z,83,17,0,6,927,0,14.62,15.16,11.58,2.25,39.78,23.77
2026-06-16T19:00:00Z,82,17,0,8,769,0,13.12,15.37,11.69,2.91,40.74,27.08
2026-06-16T20:00:00Z,87,13,0,12,1058,0,11.94,15.45,11.82,4.33,41.44,32.77
2026-06-16T21:00:00Z,86,14,0,11,791,0,10.92,15.53,11.98,4.26,41.91,32.67
2026-06-16T22:00:00Z,88,13,0,8,669,0,10.12,15.54,12.16,3.42,42.1,29.61
2026-06-16T23:00:00Z,87,15,0,12,612,0,9.42,15.4,12.33,4.87,42.29,34.92
2026-06-17T00:00:00Z,86,15,0,14,556,0,8.83,15.25,12.49,5.66,42.34,37.42
2026-06-17T01:00:00Z,84,17,0,12,346,0,8.36,15.09,12.62,4.8,42.3,34.68
2026-06-17T02:00:00Z,78,22,0,6,64,0,8.02,14.94,12.73,2.72,41.99,26.59
2026-06-17T03:00:00Z,75,23,0,6,6,0,7.81,14.84,12.8,2.53,41.5,25.59
2026-06-17T04:00:00Z,71,26,0,4,0,0,7.87,14.75,12.85,1.99,41.04,22.83
2026-06-17T05:00:00Z,69,31,0,5,0,0,7.89,14.68,12.89,2.07,40.53,23.1
2026-06-17T06:00:00Z,56,50,0,4,0,0,7.89,14.62,13.54,1.71,38.06,20.55
2026-06-17T07:00:00Z,52,61,0,3,0,0,7.88,14.84,13.55,1.37,36.12,18.09
2026-06-17T08:00:00Z,49,70,0,2,0,0,7.93,14.8,13.56,1.14,34.66,16.32
2026-06-17T09:00:00Z,47,75,0,0,0,0,8.34,14.78,13.56,0.93,33.36,14.59
2026-06-17T10:00:00Z,46,78,0,1,0,0,9.2,14.94,13.57,0.89,32.1,14.04
2026-06-17T11:00:00Z,45,79,0,0,0,0,10.52,14.92,13.57,0.79,31.07,13.15
2026-06-17T12:00:00Z,44,85,0,0,1,0,12,14.89,13.58,0.73,29.98,12.45
2026-06-17T13:00:00Z,52,68,0,0,38,0,13.37,14.87,13.58,0.74,29.46,12.4
2026-06-17T14:00:00Z,68,42,0,0,184,0,13.69,14.84,13.03,0.91,31.92,14.2
2026-06-17T15:00:00Z,78,27,0,9,382,0,13.7,14.62,13.05,2.25,33.95,22.13
2026-06-17T16:00:00Z,80,22,0,13,587,0,13.63,14.37,13.08,3.46,35.66,27.59
2026-06-17T17:00:00Z,81,21,0,15,769,0,12.55,14.39,13.12,4.39,37.18,31.37
2026-06-17T18:00:00Z,83,20,0,13,949,0,11.5,14.34,13.16,4.13,38.38,30.94
2026-06-17T19:00:00Z,84,21,0,13,731,0,10.56,14.21,13.22,4.39,39.33,32.2
2026-06-17T20:00:00Z,85,17,0,15,815,0,9.8,14.05,13.28,5.3,40.03,35.39
2026-06-17T21:00:00Z,85,14,0,15,1072,0,9.17,13.88,13.32,5.57,40.75,36.51
2026-06-17T22:00:00Z,85,15,0,13,874,0,8.64,13.68,13.28,5.06,41.59,35.25
2026-06-17T23:00:00Z,85,18,0,14,794,0,8.14,13.51,13.22,5.53,42.25,37
2026-06-18T00:00:00Z,75,29,0,17,402,0,7.73,13.37,13.11,6.4,42.48,39.65
2026-06-18T01:00:00Z,71,39,0,11,84,0,7.71,13.28,13.17,3.57,41.25,29.91
2026-06-18T02:00:00Z,72,34,0,1,58,0,7.71,13.22,13.2,1.37,40.39,19.07
2026-06-18T03:00:00Z,69,36,0,9,11,0,7.67,13.17,13.22,2.73,40.26,26.17
2026-06-18T04:00:00Z,64,43,0,1,0,0,7.62,13.13,13.44,1.31,39.4,18.44
2026-06-18T05:00:00Z,57,59,0,0,0,0,7.64,13.33,13.42,1.15,38.15,17.15
2026-06-18T06:00:00Z,53,65,0,0,0,0,7.89,13.3,13.42,1.05,36.63,16.13
2026-06-18T07:00:00Z,50,71,0,1,0,0,8.37,13.45,13.49,1.02,35.14,15.62
2026-06-18T08:00:00Z,49,70,0,0,0,0,9.23,13.43,13.5,0.93,34.17,14.77
2026-06-18T09:00:00Z,48,73,0,0,0,0,10.43,13.41,13.5,0.91,33.37,14.43
2026-06-18T10:00:00Z,48,76,0,1,0,0,11.65,13.39,13.54,0.9,32.37,14.21
2026-06-18T11:00:00Z,49,76,0,1,0,0,12.81,13.49,13.6,0.87,31.39,13.78
2026-06-18T12:00:00Z,50,77,0,2,0,0,13.92,13.48,13.66,0.92,30.68,13.98
2026-06-18T13:00:00Z,54,70,0,1,19,0,14.98,13.46,13.66,0.87,30.39,13.6
2026-06-18T14:00:00Z,65,47,0,4,139,0,15,13.33,13.51,1.25,31.7,16.34
2026-06-18T15:00:00Z,71,33,0,4,313,0,14.99,13.41,13.51,1.41,33.11,17.62
2026-06-18T16:00:00Z,77,27,0,3,596,0,14.76,13.38,13.51,1.41,34.59,18.02
2026-06-18T17:00:00Z,79,21,0,9,761,0,13.54,13.33,13.52,2.67,36.29,24.68
2026-06-18T18:00:00Z,78,20,0,10,816,0,12.41,13.29,13.53,3.15,37.68,27.11
2026-06-18T19:00:00Z,81,20,0,11,651,0,11.46,13.3,13.53,3.65,38.67,29.34
2026-06-18T20:00:00Z,82,19,0,12,970,0,10.63,13.28,13.54,4.15,39.46,31.42
2026-06-18T21:00:00Z,84,17,0,7,958,0,9.85,13.29,13.47,2.85,40.33,26.68
2026-06-18T22:00:00Z,82,18,0,9,678,0,9.2,13.2,13.43,3.52,41.08,29.66
2026-06-18T23:00:00Z,84,18,0,12,716,0,8.67,13.1,13.45,4.56,41.47,33.56
2026-06-19T00:00:00Z,80,22,0,12,341,0,8.21,13,13.47,4.51,41.67,33.47
2026-06-19T01:00:00Z,79,23,0,12,251,0,7.89,12.92,13.46,4.3,41.61,32.73
2026-06-19T02:00:00Z,77,23,0,9,128,0,7.66,12.85,13.42,3.27,41.67,28.85
2026-06-19T03:00:00Z,72,26,0,5,11,0,7.69,12.79,13.43,2.2,41.42,23.97
2026-06-19T04:00:00Z,67,30,0,0,0,0,7.71,12.74,13.44,1.43,41,19.56
2026-06-19T05:00:00Z,57,45,0,1,0,0,7.7,12.88,13.52,1.37,39.86,18.93
2026-06-19T06:00:00Z,53,53,0,1,0,0,7.69,12.86,13.53,1.22,38.51,17.7
2026-06-19T07:00:00Z,51,58,0,0,0,0,7.64,12.84,13.53,1.09,37.49,16.6
2026-06-19T08:00:00Z,48,65,0,2,0,0,7.91,12.82,13.53,1.16,36.53,16.85
2026-06-19T09:00:00Z,46,67,0,1,0,0,8.41,12.93,13.53,1.02,35.49,15.72
2026-06-19T10:00:00Z,44,73,0,0,0,0,9.14,12.92,13.54,0.93,34.56,14.88
2026-06-19T11:00:00Z,43,74,0,1,0,0,10.03,12.91,13.54,0.92,33.6,14.58
2026-06-19T12:00:00Z,41,75,0,0,1,0,11.03,12.9,13.54,0.85,32.91,13.96
2026-06-19T13:00:00Z,50,63,0,0,38,0,12.01,12.89,13.54,0.87,32.62,14.02
2026-06-19T14:00:00Z,68,36,0,0,185,0,12.19,12.87,13.5,0.98,33.85,15.08
2026-06-19T15:00:00Z,73,24,0,7,386,0,12.32,12.85,13.5,1.95,35.52,21.16
2026-06-19T16:00:00Z,76,15,0,10,592,0,12.53,12.68,13.49,2.81,36.98,25.49
2026-06-19T17:00:00Z,78,14,0,13,779,0,11.76,12.55,13.49,3.95,38.56,30.37
2026-06-19T18:00:00Z,79,14,0,11,925,0,11.07,12.55,13.48,3.7,39.71,29.87
2026-06-19T19:00:00Z,79,12,0,13,1014,0,10.5,12.54,13.47,4.64,40.57,33.51
2026-06-19T20:00:00Z,81,12,0,10,1045,0,9.98,12.51,13.49,3.91,41.27,31.18
